0.3650	0.001190	-0.003340
0.3675	-0.000614	-0.003898
0.3700	-0.002759	-0.004270
0.3725	-0.004795	-0.004317
0.3750	-0.006262	-0.004015
0.3775	-0.006864	-0.003409
0.3800	-0.006610	-0.002753
0.3825	-0.005796	-0.002476
0.3850	-0.004788	-0.002831
0.3875	-0.003840	-0.003619
0.3900	-0.003081	-0.004335
0.3925	-0.002458	-0.004531
0.3950	-0.001661	-0.004039
0.3975	-0.000290	-0.003015
0.4000	0.001815	-0.001855
0.4025	0.004493	-0.001044
0.4050	0.007483	-0.000914
0.4075	0.010516	-0.001520
0.4100	0.013226	-0.002747
0.4125	0.015234	-0.004433
0.4150	0.016404	-0.006317
0.4175	0.016855	-0.008084
0.4200	0.016793	-0.009526
0.4225	0.016525	-0.010623
0.4250	0.016513	-0.011429
0.4275	0.017177	-0.011928
0.4300	0.018578	-0.012042
0.4325	0.020369	-0.011679
0.4350	0.022055	-0.010747
0.4375	0.023231	-0.009242
0.4400	0.023599	-0.007372
0.4425	0.022970	-0.005464
0.4450	0.021394	-0.003757
0.4475	0.019176	-0.002410
0.4500	0.016650	-0.001635
0.4525	0.014016	-0.001609
0.4550	0.011430	-0.002248
0.4575	0.009026	-0.003182
0.4600	0.006738	-0.004022
0.4625	0.004309	-0.004515
0.4650	0.001565	-0.004481
0.4675	-0.001461	-0.003902
0.4700	-0.004636	-0.003174
0.4725	-0.007698	-0.003027
0.4750	-0.010172	-0.004012
0.4775	-0.011574	-0.006090
0.4800	-0.011825	-0.008702
0.4825	-0.011356	-0.011099
0.4850	-0.010749	-0.012590
0.4875	-0.010365	-0.012762
0.4900	-0.010324	-0.011744
0.4925	-0.010660	-0.010099
0.4950	-0.011367	-0.008301
0.4975	-0.012355	-0.006460
0.5000	-0.013427	-0.004615
0.5025	-0.014225	-0.003023
0.5050	-0.014208	-0.001972
0.5075	-0.012920	-0.001517
0.5100	-0.010435	-0.001575
0.5125	-0.007389	-0.002047
0.5150	-0.004475	-0.002673
0.5175	-0.002040	-0.003027
0.5200	-0.000058	-0.002793
0.5225	0.001764	-0.001970
0.5250	0.003783	-0.000820
0.5275	0.006026	0.000249
0.5300	0.007973	0.000734
0.5325	0.008955	0.000252
0.5350	0.008838	-0.001084
0.5375	0.008193	-0.002672
0.5400	0.007824	-0.003935
0.5425	0.008196	-0.004678
0.5450	0.009241	-0.004987
0.5475	0.010478	-0.005097
0.5500	0.011293	-0.005354
0.5525	0.011277	-0.006031
0.5550	0.010502	-0.007041
0.5575	0.009441	-0.007927
0.5600	0.008504	-0.008220
0.5625	0.007683	-0.007715
0.5650	0.006650	-0.006510
0.5675	0.005041	-0.005062
0.5700	0.002643	-0.004137
0.5725	-0.000405	-0.004352
0.5750	-0.003561	-0.005639
0.5775	-0.006202	-0.007317
0.5800	-0.008161	-0.008670
0.5825	-0.009816	-0.009317
0.5850	-0.011594	-0.009114
0.5875	-0.013534	-0.008035
0.5900	-0.015329	-0.006288
0.5925	-0.016596	-0.004257
0.5950	-0.017137	-0.002243
0.5975	-0.017146	-0.000398
0.6000	-0.017200	0.001084
0.6025	-0.017873	0.001938
0.6050	-0.019244	0.002108
0.6075	-0.020854	0.001898
0.6100	-0.022222	0.001736
0.6125	-0.023259	0.001959
0.6150	-0.024109	0.002829
0.6175	-0.024794	0.004429
0.6200	-0.025091	0.006459
0.6225	-0.024567	0.008364
0.6250	-0.022697	0.009711
0.6275	-0.019243	0.010373
0.6300	-0.014626	0.010404
0.6325	-0.009742	0.009933
0.6350	-0.005360	0.009195
0.6375	-0.001828	0.008483
0.6400	0.000739	0.007978
0.6425	0.002343	0.007658
0.6450	0.003221	0.007385
0.6475	0.003794	0.007012
0.6500	0.004412	0.006464
0.6525	0.005245	0.005880
0.6550	0.006409	0.005642
0.6575	0.007946	0.006017
0.6600	0.009635	0.006686
0.6625	0.011055	0.006849
0.6650	0.011894	0.005909
0.6675	0.012071	0.003908
0.6700	0.011598	0.001394
0.6725	0.010591	-0.000919
0.6750	0.009368	-0.002440
0.6775	0.008256	-0.002915
0.6800	0.007197	-0.002519
0.6825	0.005786	-0.001696
0.6850	0.003866	-0.000787
0.6875	0.001869	0.000140
0.6900	0.000406	0.001074
0.6925	-0.000319	0.001851
0.6950	-0.000606	0.002196
0.6975	-0.000975	0.001833
0.7000	-0.001868	0.000613
0.7025	-0.003470	-0.001254
0.7050	-0.005639	-0.003143
0.7075	-0.008024	-0.004396
0.7100	-0.010354	-0.004795
0.7125	-0.012606	-0.004596
0.7150	-0.014864	-0.004167
0.7175	-0.017106	-0.003775
0.7200	-0.019150	-0.003593
0.7225	-0.020707	-0.003667
0.7250	-0.021448	-0.003838
0.7275	-0.021191	-0.003855
0.7300	-0.020151	-0.003664
0.7325	-0.018883	-0.003501
0.7350	-0.017779	-0.003524
0.7375	-0.016683	-0.003494
0.7400	-0.015073	-0.002980
0.7425	-0.012446	-0.001776
0.7450	-0.008595	-0.000065
0.7475	-0.003852	0.001637
0.7500	0.000894	0.002653
0.7525	0.004731	0.002558
0.7550	0.007408	0.001587
0.7575	0.009413	0.000547
0.7600	0.011393	0.000183
0.7625	0.013672	0.000660
0.7650	0.016200	0.001614
0.7675	0.018632	0.002532
0.7700	0.020424	0.003110
0.7725	0.021113	0.003406
0.7750	0.020597	0.003668
0.7775	0.019049	0.003965
0.7800	0.016625	0.004038
0.7825	0.013446	0.003581
0.7850	0.009888	0.002613
0.7875	0.006664	0.001437
0.7900	0.004423	0.000260
0.7925	0.003335	-0.000950
0.7950	0.003076	-0.002262
0.7975	0.003039	-0.003651
0.8000	0.002614	-0.005038
0.8025	0.001515	-0.006230
0.8050	-0.000005	-0.006839
0.8075	-0.001450	-0.006538
0.8100	-0.002725	-0.005446
0.8125	-0.004363	-0.004084
0.8150	-0.007033	-0.002926
0.8175	-0.010910	-0.002147
0.8200	-0.015505	-0.001709
0.8225	-0.019927	-0.001447
0.8250	-0.023309	-0.001134
0.8275	-0.025192	-0.000642
0.8300	-0.025709	-0.000070
0.8325	-0.025389	0.000446
0.8350	-0.024626	0.001082
0.8375	-0.023336	0.002277
0.8400	-0.021211	0.004251
0.8425	-0.018183	0.006654
0.8450	-0.014562	0.008737
0.8475	-0.010808	0.009784
0.8500	-0.007277	0.009440
0.8525	-0.004117	0.007854
0.8550	-0.001299	0.005597
0.8575	0.001225	0.003339
0.8600	0.003363	0.001481
0.8625	0.005022	0.000060
0.8650	0.006370	-0.001097
0.8675	0.007756	-0.002214
0.8700	0.009387	-0.003464
0.8725	0.011253	-0.004819
0.8750	0.013275	-0.006046
0.8775	0.015322	-0.006943
0.8800	0.017100	-0.007572
0.8825	0.018248	-0.008241
0.8850	0.018668	-0.009240
0.8875	0.018624	-0.010601
0.8900	0.018473	-0.012064
0.8925	0.018440	-0.013130
0.8950	0.018642	-0.013256
0.8975	0.019069	-0.012240
0.9000	0.019494	-0.010418
0.9025	0.019585	-0.008347
0.9050	0.019186	-0.006387
0.9075	0.018348	-0.004697
0.9100	0.017050	-0.003448
0.9125	0.015144	-0.002785
0.9150	0.012663	-0.002602
0.9175	0.009895	-0.002533
0.9200	0.007002	-0.002141
0.9225	0.003841	-0.001094
0.9250	0.000244	0.000653
0.9275	-0.003716	0.002688
0.9300	-0.007791	0.004283
0.9325	-0.011703	0.004919
0.9350	-0.015084	0.004680
0.9375	-0.017508	0.004106
0.9400	-0.018741	0.003721
0.9425	-0.018857	0.003780
0.9450	-0.018046	0.004256
0.9475	-0.016410	0.004852
0.9500	-0.013975	0.005080
0.9525	-0.010761	0.004599
0.9550	-0.006783	0.003511
0.9575	-0.002133	0.002267
0.9600	0.002762	0.001294
0.9625	0.007107	0.000767
0.9650	0.010218	0.000629
0.9675	0.012017	0.000701
0.9700	0.013017	0.000837
0.9725	0.013939	0.001114
0.9750	0.015361	0.001738
0.9775	0.017502	0.002695
0.9800	0.020137	0.003587
0.9825	0.022784	0.003875
0.9850	0.025096	0.003242
0.9875	0.027025	0.001779
0.9900	0.028613	-0.000092
0.9925	0.029861	-0.001858
0.9950	0.030790	-0.003156
0.9975	0.031404	-0.003913
1.0000	0.031622	-0.004210
1.0025	0.031433	-0.004030
1.0050	0.031052	-0.003225
1.0075	0.030672	-0.001749
1.0100	0.030064	0.000182
1.0125	0.028705	0.002166
1.0150	0.026393	0.003759
1.0175	0.023518	0.004564
1.0200	0.020621	0.004391
1.0225	0.017901	0.003471
1.0250	0.015272	0.002395
1.0275	0.012672	0.001707
1.0300	0.010126	0.001566
1.0325	0.007729	0.001858
1.0350	0.005747	0.002431
1.0375	0.004469	0.003066
1.0400	0.003779	0.003334
1.0425	0.003115	0.002767
1.0450	0.001944	0.001257
1.0475	0.000110	-0.000811
1.0500	-0.002244	-0.002780
1.0525	-0.004876	-0.003940
1.0550	-0.007459	-0.003724
1.0575	-0.009564	-0.002043
1.0600	-0.010830	0.000573
1.0625	-0.011176	0.003284
1.0650	-0.010765	0.005384
1.0675	-0.009830	0.006472
1.0700	-0.008620	0.006464
1.0725	-0.007397	0.005664
1.0750	-0.006312	0.004663
1.0775	-0.005312	0.003956
1.0800	-0.004225	0.003646
1.0825	-0.002864	0.003496
1.0850	-0.000997	0.003216
1.0875	0.001548	0.002758
1.0900	0.004614	0.002417
1.0925	0.007694	0.002655
1.0950	0.010268	0.003731
1.0975	0.012075	0.005414
1.1000	0.013192	0.007075
1.1025	0.013977	0.008085
1.1050	0.014834	0.008131
1.1075	0.015805	0.007222
1.1100	0.016383	0.005589
1.1125	0.015842	0.003594
1.1150	0.013872	0.001539
1.1175	0.010871	-0.000506
1.1200	0.007675	-0.002598
1.1225	0.005004	-0.004641
1.1250	0.003090	-0.006411
1.1275	0.001673	-0.007841
1.1300	0.000256	-0.009080
1.1325	-0.001538	-0.010265
1.1350	-0.003718	-0.011432
1.1375	-0.005985	-0.012598
1.1400	-0.008037	-0.013768
1.1425	-0.009673	-0.014856
1.1450	-0.010696	-0.015720
1.1475	-0.011025	-0.016319
1.1500	-0.010961	-0.016715
1.1525	-0.011076	-0.016857
1.1550	-0.011736	-0.016576
1.1575	-0.012890	-0.015859
1.1600	-0.014352	-0.014954
1.1625	-0.015981	-0.014094
1.1650	-0.017479	-0.013298
1.1675	-0.018336	-0.012512
1.1700	-0.018117	-0.011727
1.1725	-0.016744	-0.010802
1.1750	-0.014529	-0.009443
1.1775	-0.012022	-0.007553
1.1800	-0.009804	-0.005444
1.1825	-0.008253	-0.003616
1.1850	-0.007333	-0.002445
1.1875	-0.006652	-0.002068
1.1900	-0.005819	-0.002375
1.1925	-0.004697	-0.003031
1.1950	-0.003307	-0.003633
1.1975	-0.001668	-0.003969
1.2000	0.000232	-0.004089
1.2025	0.002460	-0.004104
1.2050	0.005124	-0.004072
1.2075	0.008182	-0.004081
1.2100	0.011203	-0.004235
1.2125	0.013480	-0.004486
1.2150	0.014469	-0.004615
1.2175	0.014092	-0.004424
1.2200	0.012742	-0.003879
1.2225	0.011066	-0.003079
1.2250	0.009630	-0.002215
1.2275	0.008643	-0.001612
1.2300	0.007968	-0.001630
1.2325	0.007425	-0.002404
1.2350	0.007030	-0.003735
1.2375	0.006814	-0.005247
1.2400	0.006469	-0.006587
1.2425	0.005403	-0.007538
1.2450	0.003183	-0.008096
1.2475	-0.000185	-0.008491
1.2500	-0.004303	-0.008937
1.2525	-0.008461	-0.009298
1.2550	-0.011773	-0.009203
1.2575	-0.013624	-0.008540
1.2600	-0.014180	-0.007618
1.2625	-0.014245	-0.006822
1.2650	-0.014424	-0.006319
1.2675	-0.014599	-0.006093
1.2700	-0.014207	-0.006008
1.2725	-0.012782	-0.005762
1.2750	-0.010234	-0.005040
1.2775	-0.006967	-0.003840
1.2800	-0.003857	-0.002447
1.2825	-0.001847	-0.001020
1.2850	-0.001289	0.000557
1.2875	-0.001717	0.002348
1.2900	-0.002305	0.004132
1.2925	-0.002438	0.005600
1.2950	-0.001891	0.006598
1.2975	-0.000705	0.007058
1.3000	0.000964	0.006922
1.3025	0.002928	0.006339
1.3050	0.005050	0.005744
1.3075	0.007228	0.005577
1.3100	0.009241	0.006004
1.3125	0.010782	0.006912
1.3150	0.011722	0.008027
1.3175	0.012209	0.008995
1.3200	0.012486	0.009477
1.3225	0.012710	0.009357
1.3250	0.012905	0.008828
1.3275	0.012971	0.008149
1.3300	0.012736	0.007374
1.3325	0.012133	0.006430
1.3350	0.011381	0.005291
1.3375	0.010897	0.004003
1.3400	0.010903	0.002692
1.3425	0.011187	0.001557
1.3450	0.011249	0.000664
1.3475	0.010586	-0.000259
1.3500	0.008897	-0.001633
1.3525	0.006210	-0.003559
1.3550	0.002916	-0.005733
1.3575	-0.000395	-0.007818
1.3600	-0.003213	-0.009692
1.3625	-0.005246	-0.011309
1.3650	-0.006352	-0.012480
1.3675	-0.006537	-0.012856
1.3700	-0.006071	-0.012060
1.3725	-0.005449	-0.009923
1.3750	-0.005137	-0.006746
1.3775	-0.005422	-0.003366
1.3800	-0.006437	-0.000775
1.3825	-0.008116	0.000471
1.3850	-0.010008	0.000454
1.3875	-0.011396	-0.000352
1.3900	-0.011797	-0.001339
1.3925	-0.011245	-0.001862
1.3950	-0.010069	-0.001411
1.3975	-0.008604	0.000108
1.4000	-0.007134	0.002403
1.4025	-0.005845	0.005180
1.4050	-0.004662	0.008254
1.4075	-0.003297	0.011263
1.4100	-0.001655	0.013639
1.4125	-0.000052	0.014964
1.4150	0.001140	0.015120
1.4175	0.001962	0.014115
1.4200	0.002880	0.012036
1.4225	0.004384	0.009208
1.4250	0.006630	0.006175
1.4275	0.009357	0.003398
1.4300	0.012031	0.001082
1.4325	0.014093	-0.000726
1.4350	0.015249	-0.002040
1.4375	0.015536	-0.002994
1.4400	0.015111	-0.003851
1.4425	0.014122	-0.004863
1.4450	0.012778	-0.006162
1.4475	0.011327	-0.007760
1.4500	0.009936	-0.009533
1.4525	0.008667	-0.011115
1.4550	0.007557	-0.011971
1.4575	0.006551	-0.011729
1.4600	0.005368	-0.010453
1.4625	0.003644	-0.008625
1.4650	0.001311	-0.006908
1.4675	-0.001286	-0.005803
1.4700	-0.003638	-0.005373
1.4725	-0.005347	-0.005295
1.4750	-0.006259	-0.005263
1.4775	-0.006527	-0.005313
1.4800	-0.006585	-0.005637
1.4825	-0.006901	-0.006208
1.4850	-0.007643	-0.006783
1.4875	-0.008625	-0.007195
1.4900	-0.009594	-0.007418
1.4925	-0.010410	-0.007405
1.4950	-0.010928	-0.007092
1.4975	-0.011001	-0.006584
1.5000	-0.010668	-0.006105
1.5025	-0.010089	-0.005675
1.5050	-0.009262	-0.005036
1.5075	-0.008050	-0.003955
1.5100	-0.006571	-0.002368
1.5125	-0.005338	-0.000259
1.5150	-0.004893	0.002312
1.5175	-0.005389	0.004990
1.5200	-0.006518	0.007166
1.5225	-0.007698	0.008343
1.5250	-0.008331	0.008350
1.5275	-0.008013	0.007170
1.5300	-0.006694	0.004851
1.5325	-0.004690	0.001729
1.5350	-0.002463	-0.001507
1.5375	-0.000340	-0.004156
1.5400	0.001601	-0.005887
1.5425	0.003488	-0.006835
1.5450	0.005535	-0.007433
1.5475	0.007867	-0.008134
1.5500	0.010421	-0.009124
1.5525	0.013018	-0.010119
1.5550	0.015451	-0.010501
1.5575	0.017436	-0.009788
1.5600	0.018587	-0.008020
1.5625	0.018679	-0.005768
1.5650	0.017935	-0.003838
1.5675	0.016849	-0.002831
1.5700	0.015770	-0.002741
1.5725	0.014756	-0.002912
1.5750	0.013666	-0.002559
1.5775	0.012299	-0.001479
1.5800	0.010523	-0.000124
1.5825	0.008452	0.000955
1.5850	0.006480	0.001551
1.5875	0.004996	0.001800
1.5900	0.003987	0.002028
1.5925	0.003057	0.002527
1.5950	0.001826	0.003289
1.5975	0.000129	0.003934
1.6000	-0.002073	0.004061
1.6025	-0.004663	0.003731
1.6050	-0.007168	0.003484
1.6075	-0.008909	0.003860
1.6100	-0.009508	0.005045
1.6125	-0.009072	0.006865
1.6150	-0.007856	0.008848
1.6175	-0.006029	0.010315
1.6200	-0.003785	0.010753
1.6225	-0.001406	0.010215
1.6250	0.000833	0.009227
1.6275	0.002732	0.008231
1.6300	0.004187	0.007310
1.6325	0.005293	0.006402
1.6350	0.006399	0.005452
1.6375	0.007870	0.004371
1.6400	0.009716	0.003155
1.6425	0.011562	0.002031
1.6450	0.012944	0.001310
1.6475	0.013530	0.001062
1.6500	0.013169	0.001043
1.6525	0.011957	0.000961
1.6550	0.010299	0.000705
1.6575	0.008746	0.000293
1.6600	0.007637	-0.000213
1.6625	0.006938	-0.000728
1.6650	0.006437	-0.001257
1.6675	0.005958	-0.001995
1.6700	0.005418	-0.003182
1.6725	0.004885	-0.004834
1.6750	0.004615	-0.006701
1.6775	0.004912	-0.008506
1.6800	0.005830	-0.010094
1.6825	0.007046	-0.011357
1.6850	0.008021	-0.012183
1.6875	0.008253	-0.012538
1.6900	0.007463	-0.012472
1.6925	0.005792	-0.012038
1.6950	0.003827	-0.011263
1.6975	0.002267	-0.010147
1.7000	0.001508	-0.008642
1.7025	0.001490	-0.006639
1.7050	0.001845	-0.004034
1.7075	0.002116	-0.000863
1.7100	0.001893	0.002591
1.7125	0.000898	0.005822
1.7150	-0.000928	0.008251
1.7175	-0.003416	0.009437
1.7200	-0.006238	0.009264
1.7225	-0.008955	0.008032
1.7250	-0.011074	0.006312
1.7275	-0.012262	0.004608
1.7300	-0.012589	0.003159
1.7325	-0.012449	0.002013
1.7350	-0.012222	0.001105
1.7375	-0.012073	0.000292
1.7400	-0.012006	-0.000505
1.7425	-0.011903	-0.001135
1.7450	-0.011558	-0.001350
1.7475	-0.010884	-0.001125
1.7500	-0.010084	-0.000754
1.7525	-0.009466	-0.000605
1.7550	-0.009090	-0.000891
1.7575	-0.008657	-0.001648
1.7600	-0.007749	-0.002756
1.7625	-0.006101	-0.003936
1.7650	-0.003712	-0.004850
1.7675	-0.000888	-0.005288
1.7700	0.001759	-0.005204
1.7725	0.003547	-0.004584
1.7750	0.004094	-0.003392
1.7775	0.003497	-0.001818
1.7800	0.002161	-0.000438
1.7825	0.000560	0.000095
1.7850	-0.000899	-0.000424
1.7875	-0.001990	-0.001582
1.7900	-0.002683	-0.002659
1.7925	-0.002932	-0.003122
1.7950	-0.002478	-0.002964
1.7975	-0.001050	-0.002626
1.8000	0.001261	-0.002607
1.8025	0.003936	-0.003130
1.8050	0.006337	-0.004089
1.8075	0.008016	-0.005188
1.8100	0.008787	-0.006063
1.8125	0.008710	-0.006422
1.8150	0.008025	-0.006253
1.8175	0.007009	-0.005779
1.8200	0.005855	-0.005076
1.8225	0.004714	-0.003920
1.8250	0.003794	-0.002169
1.8275	0.003255	-0.000184
1.8300	0.002985	0.001296
1.8325	0.002579	0.001664
1.8350	0.001582	0.000787
1.8375	-0.000300	-0.000993
1.8400	-0.003110	-0.003065
1.8425	-0.006481	-0.004906
1.8450	-0.009633	-0.006393
1.8475	-0.011780	-0.007762
1.8500	-0.012620	-0.009218
1.8525	-0.012361	-0.010640
1.8550	-0.011347	-0.011719
1.8575	-0.009826	-0.012264
1.8600	-0.008067	-0.012272
1.8625	-0.006468	-0.011821
1.8650	-0.005383	-0.011062
1.8675	-0.004934	-0.010214
1.8700	-0.004995	-0.009352
1.8725	-0.005287	-0.008252
1.8750	-0.005438	-0.006589
1.8775	-0.005042	-0.004271
1.8800	-0.003784	-0.001478
1.8825	-0.001548	0.001511
1.8850	0.001561	0.004423
1.8875	0.005248	0.006977
1.8900	0.009052	0.008947
1.8925	0.012532	0.010224
1.8950	0.015468	0.010790
1.8975	0.017765	0.010669
1.9000	0.019284	0.009927
1.9025	0.019956	0.008652
1.9050	0.020039	0.006938
1.9075	0.020051	0.004950
1.9100	0.020378	0.002992
1.9125	0.020997	0.001418
1.9150	0.021512	0.000431
1.9175	0.021349	0.000039
1.9200	0.020043	0.000279
1.9225	0.017562	0.001298
1.9250	0.014354	0.003088
1.9275	0.011037	0.005285
1.9300	0.008082	0.007316
1.9325	0.005757	0.008595
1.9350	0.004225	0.008629
1.9375	0.003517	0.007244
1.9400	0.003433	0.004823
1.9425	0.003657	0.002124
1.9450	0.004007	-0.000264
1.9475	0.004461	-0.002202
1.9500	0.005035	-0.003804
1.9525	0.005766	-0.005110
1.9550	0.006657	-0.006010
1.9575	0.007468	-0.006340
1.9600	0.007686	-0.006018
1.9625	0.006923	-0.005135
1.9650	0.005338	-0.004029
1.9675	0.003528	-0.003166
1.9700	0.002104	-0.002801
1.9725	0.001420	-0.002759
1.9750	0.001540	-0.002617
1.9775	0.002257	-0.002072
1.9800	0.003200	-0.001127
1.9825	0.004083	-0.000030
1.9850	0.004929	0.000867
1.9875	0.005936	0.001302
1.9900	0.007082	0.001312
1.9925	0.008007	0.001164
1.9950	0.008302	0.001039
1.9975	0.007880	0.000924
2.0000	0.007113	0.000792
2.0025	0.006666	0.000682
2.0050	0.007142	0.000600
2.0075	0.008718	0.000502
2.0100	0.010952	0.000405
2.0125	0.012975	0.000352
2.0150	0.014035	0.000258
2.0175	0.013931	-0.000075
2.0200	0.013026	-0.000761
2.0225	0.012002	-0.001687
2.0250	0.011503	-0.002540
2.0275	0.011771	-0.002914
2.0300	0.012501	-0.002475
2.0325	0.013096	-0.001147
2.0350	0.013103	0.000767
2.0375	0.012440	0.002708
2.0400	0.011354	0.004189
2.0425	0.010295	0.004991
2.0450	0.009679	0.005076
2.0475	0.009580	0.004517
2.0500	0.009694	0.003606
2.0525	0.009707	0.002815
2.0550	0.009577	0.002462
2.0575	0.009346	0.002495
2.0600	0.008834	0.002692
2.0625	0.007723	0.002949
2.0650	0.005927	0.003275
2.0675	0.003698	0.003691
2.0700	0.001405	0.004237
2.0725	-0.000590	0.004941
2.0750	-0.001933	0.005674
2.0775	-0.002459	0.006225
2.0800	-0.002482	0.006638
2.0825	-0.002657	0.007302
2.0850	-0.003440	0.008532
2.0875	-0.004749	0.010205
2.0900	-0.006140	0.011949
2.0925	-0.007183	0.013511
2.0950	-0.007719	0.014798
2.0975	-0.007929	0.015779
2.1000	-0.008222	0.016573
2.1025	-0.008922	0.017517
2.1050	-0.009973	0.018931
2.1075	-0.010948	0.020807
2.1100	-0.011388	0.022779
2.1125	-0.011126	0.024308
2.1150	-0.010359	0.024885
2.1175	-0.009511	0.024266
2.1200	-0.008940	0.022674
2.1225	-0.008688	0.020638
2.1250	-0.008512	0.018536
2.1275	-0.008160	0.016358
2.1300	-0.007557	0.013900
2.1325	-0.006708	0.011093
2.1350	-0.005520	0.008124
2.1375	-0.003823	0.005306
2.1400	-0.001541	0.002892
2.1425	0.001264	0.000927
2.1450	0.004468	-0.000785
2.1475	0.007895	-0.002467
2.1500	0.011320	-0.004071
2.1525	0.014576	-0.005324
2.1550	0.017632	-0.006068
2.1575	0.020452	-0.006401
2.1600	0.022773	-0.006575
2.1625	0.024144	-0.006957
2.1650	0.024255	-0.008002
2.1675	0.023132	-0.009940
2.1700	0.021059	-0.012383
2.1725	0.018493	-0.014438
2.1750	0.015957	-0.015355
2.1775	0.013806	-0.014962
2.1800	0.012041	-0.013500
2.1825	0.010432	-0.011309
